from_name,from_id,post_id
Javier Cismondi,10204386929412008,253898394637965_1840097496018039
Maxi Bustamante,113870828959630,253898394637965_1840097496018039
Leandro Juárez Liberatori,10152943838919136,253898394637965_1840097496018039
Jorge Centeno,10202278750089391,253898394637965_1840097496018039
Daniel Herrera,180643012276913,253898394637965_1840097496018039
Cecilia Monchiero,145433319257583,253898394637965_1840097496018039
Jose Luis Garcia,1053145528037398,253898394637965_1840097496018039
Luciano Soler,10208554814299293,253898394637965_1840097496018039
Rubén Tzanoff,837144833046002,253898394637965_1840097496018039
Oscar Videla,1396562190377418,253898394637965_1839868506040938
Zala Nuno,10152850356650761,253898394637965_1839868506040938
Maximiliano Leon,10152067687445773,253898394637965_1839868506040938
Enzo Alfonso Colecchia,10152667767048778,253898394637965_1839868506040938
Pavlo Karrizo,10206991659096227,253898394637965_1839868506040938
Santiago Franco,10204328092874990,253898394637965_1839868506040938
Leonardo Albarracin,481801525306367,253898394637965_1839868506040938
Leandro Juárez Liberatori,10152943838919136,253898394637965_1839868506040938
Eric,10210296966048400,253898394637965_1839868506040938
Cristian Salgado,759880107399281,253898394637965_1839868506040938
Gaston Zegarra,879398462078739,253898394637965_1839868506040938
Raúl Ángel Gómez,10153226595893011,253898394637965_1839868506040938
Lalo Acosta,4294550737590,253898394637965_1839868506040938
Jorgelina Luna,453116158168136,253898394637965_1839868506040938
Camila Quargnenti,10209522455435467,253898394637965_1839868506040938
Mica Orozco,692852827461634,253898394637965_1839868506040938
Andrea Echevarría,1168400259841293,253898394637965_1839868506040938
Stela Loyo,985614734788395,253898394637965_1839868506040938
Héctor Gorosito,203172826876660,253898394637965_1839868506040938
Lucía Carcedo,1121218947894539,253898394637965_1839868506040938
Pablo Lóndero,10211653246481194,253898394637965_1839868506040938
Miguel Caro,10152230994922260,253898394637965_1839868506040938
Mariano Cañas,833380810086798,253898394637965_1839868506040938
German Carrizo,1724576361112585,253898394637965_1839868506040938
Marcelo Chela Rodriguez,10205212367896534,253898394637965_1839868506040938
Gustavo Barrera,10206028555848337,253898394637965_1839868506040938
Ornella Dezzutto,1672259516424910,253898394637965_1839868506040938
Germán Yeste,10213438289861992,253898394637965_1839868506040938
Ali Martin,863482333718455,253898394637965_1839868506040938
Natalia Martinez,10201561483159343,253898394637965_1839868506040938
Lucía Caisso,10153602596089706,253898394637965_1839868506040938
Martin Alvarez,944090542278413,253898394637965_1839868506040938
Edu Zwick,10205820279681016,253898394637965_1839868506040938
Juan Ignacio Vicario,10205265825394666,253898394637965_1839868506040938
Gaston Vacchiani,10203934061014688,253898394637965_1839868506040938
Bety Chanquia,746504672056369,253898394637965_1839868506040938
Merita Volkova,1043278909049351,253898394637965_1839868506040938
Graciela Del Valle Taborda,10201519887198119,253898394637965_1839868506040938
Elo Zonda,10207178389003639,253898394637965_1839868506040938
Gabi Zwick,10205385371687054,253898394637965_1839868506040938
Liliana Arguello,1125115454189059,253898394637965_1839868506040938
Paula Cruceño,10208088124434188,253898394637965_1839868506040938
Cande Gambuli,10203971690758066,253898394637965_1839868506040938
Yomina Paola,929346723750394,253898394637965_1839868506040938
Ana Cerda,10202418406136589,253898394637965_1839868506040938
Julieta Alonso,1544948568848902,253898394637965_1839868506040938
Waly Silva,171553999951969,253898394637965_1839868506040938
Sergio Carrizo,863725403639376,253898394637965_1839868506040938
Damián Vera,10205745271111192,253898394637965_1839868506040938
Juan Isaurral,387745914716389,253898394637965_1839868506040938
Martín Gavilan,1553089138261698,253898394637965_1839868506040938
Matias Humberto Chanquia,691798050893647,253898394637965_1839868506040938
Maxi Michelini,2056904997868723,253898394637965_1839868506040938
Mariano Cata,10204368566986534,253898394637965_1839868506040938
Ale Hernandez,894324950612288,253898394637965_1839868506040938
Gavi Vacchiani,1238260276284001,253898394637965_1839868506040938
Nestor Gea,10209746775857889,253898394637965_1839868506040938
Maafi Villafañe,1058838790808802,253898394637965_1839868506040938
Gerardo Daniel Belizan,1617311165175210,253898394637965_1839868506040938
Daniel Herrera,180643012276913,253898394637965_1839868506040938
Nico Lewit,10205452255373734,253898394637965_1839868506040938
Jorge Centeno,10202278750089391,253898394637965_1839868506040938
Ruly Roulet,10205776780008320,253898394637965_1839868506040938
Guada Lupita,10206781988011950,253898394637965_1839868506040938
Rocío Zalazar,10202565447963358,253898394637965_1839868506040938
Gaby Greggio,10153683070242875,253898394637965_1839868506040938
Carlos Lavarello,10207820642451393,253898394637965_1839868506040938
Andres Pallero,1058484570843927,253898394637965_1839868506040938
Gabriel Pereyra,195684510952214,253898394637965_1839784719382650
Enzo Alfonso Colecchia,10152667767048778,253898394637965_1839784719382650
Belen Pecora,1996873470536034,253898394637965_1839784719382650
Jure Paulic,815586948469923,253898394637965_1839784719382650
Vero Villarroel,973593919358404,253898394637965_1839784719382650
Pavlo Karrizo,10206991659096227,253898394637965_1839784719382650
Leizz Benitez,10206825165338174,253898394637965_1839784719382650
Ro Albornoz,222001491629558,253898394637965_1839784719382650
Martín Silva,10206152523122400,253898394637965_1839784719382650
Leonardo Albarracin,481801525306367,253898394637965_1839784719382650
Miguel Fabián Herrera,858422237539529,253898394637965_1839784719382650
Mica Orozco,692852827461634,253898394637965_1839784719382650
Gisela Scurti,1225578827533748,253898394637965_1839784719382650
Gaston Zegarra,879398462078739,253898394637965_1839784719382650
Ana Paredes Landman,10209804379973027,253898394637965_1839784719382650
Juan Aguirre Jerez,10204369670142866,253898394637965_1839784719382650
Eva Sosa,10202282577456959,253898394637965_1839784719382650
Silvina Figueroa,999439670087535,253898394637965_1839784719382650
Ariel Edgardo Gomez,1373283342757883,253898394637965_1839784719382650
Cristian Andres Ovejero,10209621866639691,253898394637965_1839784719382650
Patricia del Zotto,10205436227406552,253898394637965_1839784719382650
Maafi Villafañe,1058838790808802,253898394637965_1839784719382650
Julieta Correa,10204019420325996,253898394637965_1839784719382650
Fede Gomez,688952081248172,253898394637965_1839784719382650
Diego Gallardo,710773592346196,253898394637965_1839784719382650
Julieta Funes Karabin,10206528447080552,253898394637965_1839784719382650
Lety Rubira,1275808852454331,253898394637965_1839784719382650
Leonel Acosta,10202643854229990,253898394637965_1839784719382650
Stela Loyo,985614734788395,253898394637965_1839784719382650
Flo Galleguillo,843359992399930,253898394637965_1839784719382650
Aldo Roldan Cat,654913821258406,253898394637965_1839784719382650
Héctor Gorosito,203172826876660,253898394637965_1839784719382650
Gerardo Bulgarelli,1396837877073618,253898394637965_1839784719382650
Ana Cerda,10202418406136589,253898394637965_1839784719382650
Horacio Barcia,2098567010284016,253898394637965_1839784719382650
Gabi Zwick,10205385371687054,253898394637965_1839784719382650
Pablo Lóndero,10211653246481194,253898394637965_1839784719382650
Lorena Pesci,10153688305857753,253898394637965_1839784719382650
Marcelo Iván,10206764391046428,253898394637965_1839784719382650
Rubén Tzanoff,837144833046002,253898394637965_1839784719382650
Anabel Barrionuevo,526613124167659,253898394637965_1839784719382650
Luciano Mana,10209054260975249,253898394637965_1839784719382650
Gustavo Giménez,10212218338565786,253898394637965_1839784719382650
Karitina Neme,868942713116786,253898394637965_1839784719382650
Damián Vera,10205745271111192,253898394637965_1839784719382650
Franca Condorí Bazán,10207722592800124,253898394637965_1839784719382650
Emmanuel Venezia,833200813416105,253898394637965_1839784719382650
Lina Limon,10207461332995592,253898394637965_1839784719382650
Pablo Fcli,10202558153010118,253898394637965_1839784719382650
Guillermo Vivas,1531799476838445,253898394637965_1839784719382650
Javier Cismondi,10204386929412008,253898394637965_1839784719382650
Mariana Vergara,10153387027557326,253898394637965_1839784719382650
Elo Zonda,10207178389003639,253898394637965_1839784719382650
Lucía Caisso,10153602596089706,253898394637965_1839784719382650
Soledad Gutierrez,10205656110908456,253898394637965_1839784719382650
German Ezequiel R. Vargas,1275732572479659,253898394637965_1839784719382650
Graciela Del Valle Taborda,10201519887198119,253898394637965_1839784719382650
Danni Herrera,354131931401237,253898394637965_1839784719382650
Ale Botto,10152435362882599,253898394637965_1839784719382650
Cristian Alejandro Gonzalez,895074807207180,253898394637965_1839784719382650
Maxi J Lescano,403432429797593,253898394637965_1839784719382650
Nikolhas Cagol,10205639801981076,253898394637965_1839784719382650
Marianela Luxemburgo,10209822241025933,253898394637965_1839784719382650
Eduardo Dellafiore,1735726679800905,253898394637965_1839784719382650
Marisa Fuentes,1097906790225076,253898394637965_1839784719382650
Regi Contizanetti,629940597117811,253898394637965_1839784719382650
Guillermo Mir,10155313576555276,253898394637965_1839784719382650
Guada Lupita,10206781988011950,253898394637965_1839784719382650
Guillermo Garcia,10206259949961799,253898394637965_1839784719382650
Facundo Monteagudo,10205624558268158,253898394637965_1839784719382650
Sandra Elisa Garcia,1463851550567919,253898394637965_1839784719382650
Tobias Garribia,10209515874757613,253898394637965_1839784719382650
Lucre Cocha,10206578478956835,253898394637965_1839784719382650
Matias Javier Endrek,187418038463107,253898394637965_1839784719382650
Mariano Cata,10204368566986534,253898394637965_1839784719382650
Carla Condorí Bazán,10204347027030085,253898394637965_1839784719382650
Carlos Ever Silva,10210878004256173,253898394637965_1839784719382650
Cristian Romero,10205129572220423,253898394637965_1839784719382650
Martin Alvarez,944090542278413,253898394637965_1839784719382650
Silvia Molina,10207038710751063,253898394637965_1839784719382650
Laura Andrea Ferreyra,10152463867194683,253898394637965_1839784719382650
Daniel Herrera,180643012276913,253898394637965_1839784719382650
Verónica O'Kelly,10205777601104961,253898394637965_1839784719382650
Jorgelina Luna,453116158168136,253898394637965_1839784719382650
Gaston Vacchiani,10203934061014688,253898394637965_1839784719382650
Agus Nazar,10208867525636584,253898394637965_1839784719382650
Alejandra Cuasnicu,10206691107811925,253898394637965_1839784719382650
Miguel Caro,10152230994922260,253898394637965_1839784719382650
Mateo Capdevila,10203461854972626,253898394637965_1839784719382650
Liliana Arguello,1125115454189059,253898394637965_1839784719382650
Pablo Cruz,695812663897422,253898394637965_1839784719382650
Rocio Vieyra,801462543233429,253898394637965_1839784719382650
Matias Humberto Chanquia,691798050893647,253898394637965_1839784719382650
Yomina Paola,929346723750394,253898394637965_1839784719382650
Juan Cuelichi,506941859481378,253898394637965_1839784719382650
Sergio García,549788081890232,253898394637965_1839784719382650
Eric,10210296966048400,253898394637965_1839784719382650
Ali Martin,863482333718455,253898394637965_1839784719382650
Gastu Soria,10203692655531964,253898394637965_1839784719382650
Germán Yeste,10213438289861992,253898394637965_1839784719382650
Bety Chanquia,746504672056369,253898394637965_1839784719382650
Maxi Michelini,2056904997868723,253898394637965_1839784719382650
Andres Gimenez Salinero,10203809613067493,253898394637965_1839784719382650
Marcela Alejandra,321551991326529,253898394637965_1839784719382650
Andrea Echevarría,1168400259841293,253898394637965_1839784719382650
Mauricio Cattaneo,10205740615059806,253898394637965_1839784719382650
Javier Sanchez,573362949462081,253898394637965_1839784719382650
Carlos Maradona,1464004493911607,253898394637965_1839784719382650
Giusti Luciano,10209755340067778,253898394637965_1839784719382650
Maximiliano Leon,10152067687445773,253898394637965_1839784719382650
Cele Fierro,10153493220427448,253898394637965_1839784719382650
Claudio M Zegom,10203899271111442,253898394637965_1839784719382650
Gustavo Cortes,10205628762142592,253898394637965_1839784719382650
Rodrigo Meyer,1331981576821811,253898394637965_1839784719382650
Milagros Tassi,872454449434152,253898394637965_1839784719382650
Ornella Dezzutto,1672259516424910,253898394637965_1839784719382650
Gavi Vacchiani,1238260276284001,253898394637965_1839784719382650
Juan Isaurral,387745914716389,253898394637965_1839784719382650
Mariana Messina,10206098874763334,253898394637965_1839784719382650
Ale Hernandez,894324950612288,253898394637965_1839784719382650
Rocío Zalazar,10202565447963358,253898394637965_1839784719382650
Raúl Ángel Gómez,10153226595893011,253898394637965_1839784719382650
Daniela Llanos,10204245955685813,253898394637965_1839784719382650
Yolanda Navarro,744192592314809,253898394637965_1839784719382650
Paula Cruceño,10208088124434188,253898394637965_1839784719382650
Juntas y a la Izquierda,296374493798050,253898394637965_1839784719382650
Red EcoSocialista Córdoba,235326326594692,253898394637965_1839784719382650
Mst Córdoba,1582573558690936,253898394637965_1839784719382650
Raúl Gómez,594370033976600,253898394637965_1839784719382650
Leonardo G. Gómez,661542953957176,253898394637965_1839784719382650
Mica Orozco,692852827461634,253898394637965_1838826546145134
